Date / Time,City,State,Shape,Duration,Summary,Posted
3/25/20 01:00,Bullhead city,AZ,Rectangle,3 seconds,"Star gazing the orion meteor shower late last night early AM. The stars were coming down pretty good.I saw three good ones, surprisingl",5/21/20
3/24/20 22:45,Waterville,NY,Fireball,Seconds,Green fireball skating between clouds and trees.   Straight line trajectory.   VERY BROUGHT.   Lit up the whole sky.,5/21/20
3/24/20 22:05,Kingston,NY,Light,1 minute,Green/White pulsing orb close to the ground,5/21/20
3/24/20 22:00,Waterloo,IA,Circle,3-5 minutes,"Thought was falling star at first as had blueish green color at end. Then it appeared up in the sky. Blue,white, red, colors on it. Was",5/21/20
3/24/20 21:45,Odessa,TX,Light,15 minutes,"Okay. I can't believe I'm going to do this. Here goes. I have been witnessing since 2014. Mostly orbs, &quot;stars&quot;, sparklers",5/7/20
3/24/20 21:30,Safety Harbor/Clearwater,FL,Light,20 minutes,My boyfriend went to take out the trash and said he called me to come outside because he said he saw something in the sky. I wanted to,5/21/20
3/24/20 21:13,Laramie,WY,Triangle,5 seconds,"Fidget spinner looking with green-yellow lights, S to N over Laramie, both my girlfriend and I witnessed it start to finish",5/21/20
3/24/20 21:00,Summerland,CA,Light,30 minutes,36 lights flying in line formation east over the Pacific Ocean towards the mountain range. Varying speeds. ((Starlink satellites)),5/21/20
3/24/20 21:00,Ferris,TX,Light,10 minutes,My father was standing outside of the garage and noticed four lights traveling the exact same speed.  ((Starlink satellites)),5/21/20
3/24/20 21:00,Waldport,OR,Light,20 minutes,"Group witnesses 50 lights in formation.  ((""Starlink"" satellites??))",4/9/20
3/24/20 20:48,Kiefer,OK,Light,2 minutes,"Eleven sightings four following each other, boomerang shape all within an hours time.  ((Starlink satellites))",5/21/20
3/24/20 20:00,Tulare,CA,Fireball,15 minutes,Red/orange fireballs seemed to be traveling away from earth and disappearing in the sky; also traveling in a line,5/21/20
3/24/20 19:58,Greensboro,NC,Circle,3 seconds,It was a circle like a trash can lid but bigger and had bright yellow light touching the ground,5/21/20
3/24/20 18:00,Dingmans Ferry,PA,Disk,5 seconds,glowing grey hue within 60 feet of my head above tree tops with no noise or air movement.,6/25/20
3/24/20 17:30,Bella Vista,AR,Unknown,5 minutes,16+ solid white lights moving along same trajectory and all perfectly evenly spaced .  ((Starlink satellites)),5/21/20
3/24/20 17:25,Everett,WA,Flash,1 minute,"I glanced out my window and saw a light moving fast across the sky there were no sounds of planes or any other aircraft, also it was mo",4/9/20
3/24/20 16:59,Land O'Lakes,FL,Changing,30,Metallic object changing shape,5/21/20
3/24/20 08:49,Santa Cruz,CA,Formation,10,"A line of about twenty orange/yellow lights high up in the sky,they disappeared above us.  ((Starlink satellites))",5/21/20
3/24/20 07:30,Hollywood,FL,Circle,1 hour,"Five white dots seen by four over Hollywood Beach, FL",5/21/20
3/24/20 05:50,Toa Baja (Puerto Rico),,Light,2 minutes,"8 light orbs spotted in the night sky, before they disappear for good.",11/5/20
3/24/20 05:45,Glendale,AZ,Circle,7-10 minutes,"4-5 white pulsating lights heading east, traveling in a straight line then moved into a triangle formation.",5/21/20
3/24/20 05:45,Rancho Mirage,CA,Light,60 seconds,"30-50 brights lights see, moving from southwest to northeast at 05:45 on 03/24/20.  ((Starlink satellites))",5/21/20
3/24/20 05:40,Yucca Valley,CA,Oval,30-45 second, there was a 20 inch stretch in the sky that encompassed oval looking objects following each other. ((Starlink satellites)),5/21/20
3/24/20 05:40,Henderson,NV,Circle,90 seconds,"30 white lights (satellites ?) travelling in a line disappearing into the sky at same point, no sound,  ((Starlink satellites))",5/21/20
3/24/20 05:30,Phoenix,AZ,Light,3 minutes,Moving stars that group together and appear out of nowhere and disappear seconds later.  ((Starlink satellites)),5/21/20
3/23/20 23:15,Bozeman,MT,Other,5 minutes,"Single gray, unlit, silet craft spotted moving south to north over Bozeman, MT at 23:15 03/20/2020",5/15/20
3/23/20 23:00,Kirksville,MO,Diamond,5-10 seconds,"The Husband and I were star gazing, the sky was clear and the stars were bright. While pointing out the Little Dipper a diamond shape c",5/7/20
3/23/20 21:53,Viola,AR,Cylinder,15 minute,Bright object then dim moving then stopping.,5/21/20
3/23/20 21:30,West Hills,CA,Egg,3 hours,"I see an oval shaped Blue light in the night sky above Woodland Hills, California.",5/21/20
3/23/20 21:15,Marfa,TX,Formation,20 minutes,"looked like stars,even satellites, but 15 seconds apart.  ((Starlink satellites))",5/21/20
3/23/20 21:15,Aurora,CO,Circle,1.5 hours,A large bright circle in the sky over Aurora,5/21/20
3/23/20 21:00,Bedford,KY,Light,8-10 minutes,Were seeing crazy lights in night sky.  ((Starlink satellites)),5/21/20
3/23/20 21:00,Parksville,KY,Light,20,A row of white lights flying in a line and then disappearing.   ((Starlink satellites)),5/21/20
3/23/20 21:00,Madison,IN,Light,5 minutes,One light moving across the sky. Then another one started behind it a ways. Then a third ((Starlink satellites)),5/21/20
3/23/20 21:00,Bedford,KY,Light,8-10 minutes,There where lights coming across the sky in perfect formation at the exact same distance apart.  ((Starlink satellites)),5/21/20
3/23/20 19:00,Beecher,IL,Light,10 minutes,"I witnessed a group of objects moving SE on the same flight path, perfectly spaced.  ((Starlink satellites))",5/21/20
3/23/20 13:00,Logan,OH,Circle,,It was a grey circular craft flying in the sky,5/21/20
3/23/20 12:00,Juneau,AK,Changing,30 minutes,Yellow light craft That changes shapes over Juneau Airport area,5/21/20
3/23/20 10:44,West Anahiem,CA,Light,1 hour,Bright orb suspended in sky for 1 hour 36 minutes.  ((NUFORC Note:  Venus.  PD)),5/21/20
3/23/20 10:39,Northbrook,IL,,,MADAR Node 148,6/25/20
3/23/20 10:00,Sunriver,OR,Light,20 seconds,Flashing lights in an inconsistent motion and round Venus last night.,5/15/20
3/23/20 07:30,Thetford,VT,Disk,,a circular disc traveling over the road slowly in front of me. traveling at a joggers pace about 20-30 ft. off the ground,3/2/21
3/23/20 06:49,Royal Palm Beach,FL,,,MADAR Node 76,6/25/20
3/23/20 06:27,Sarasota,FL,Triangle,>30 minutes,Noticed unusual lights on my front porch as I was about to leave for work. They're were 3 triangle shaped objects in the sky. They chan,4/9/20
3/23/20 05:45,Paradise Valley,AZ,Light,3 minutes,there was a long line  in line  flying North.   ((Starlink satellites)),5/15/20
3/23/20 05:45,Atwater,CA,Other,2 minutes,Strange rectangular objects shaping low hanging clouds and flashing green light.,5/21/20
3/23/20 05:36,Gilbert,AZ,Light,15 seconds,I noticed what I thought was a constellation in the SE sky and kept staring at it because although it kind of.looked like a dipper it h,5/21/20
3/23/20 05:35,Sun Lakes,AZ,Light,1-2 minutes,A convoy of lights crossing the sky.  ((Starlink satellites)),5/15/20
3/23/20 05:30,Camp Verde,AZ,Other,1-3 minutes,"Long row of lighted flying objects all moving together in perfect unison same distance apart, same speed and all at same elevation appe",5/15/20
3/23/20 05:15,Holbrook,AZ,Formation,31,Hundreds of Orbs in a Line Formation Over Arizona  ((Starlink satellites)),5/15/20
3/23/20,Keats or iGambier sland,BC,Light,2 hours plus,There was a a very bright light brighter than any I have ever seen at nite and it oscillated kind of Star like((NUFORC Note:  Venus?PD),5/15/20
3/22/20 22:50,West Jordan,UT,Light,~30 minutes,I noticed a large white light in the sky.  Brighter than the lights on the radio towers.  ((NUFORC Note:  Venus??  PD)),5/21/20
3/22/20 22:45,Hayward,CA,Triangle,30 minutes,3 Triangle Objects Changing Colors Directly Over San Francisco. We have 3 Videos Approx 15 Minutes of Video Captured.,5/21/20
3/22/20 22:30,Pleasant view,TN,Circle,10 minutes,Undeniable siting left me speechless.  ((Starlink satellites)),5/21/20
3/22/20 21:00,Wenatchee,WA,Light,2.5 hours,"UFO in Wenatchee, Washington. Multiple videos including myself for evidence.  ((NUFORC Note:  Possibly Venus??  PD))",5/21/20
3/22/20 21:00,Liverpool,NY,Light,2 minutes,Orange light,5/21/20
3/22/20 20:35,Carmichael,CA,Light,1,Faint light moving in the sky — a bit too bright and erratic to be a satellite.,5/21/20
3/22/20 20:30,Canandaigua,NY,Formation,10 minutes,30-35 lights appearing from the horizon moving in a perfectly straight line and disappearing overhead.  ((Starlink satellites)),5/21/20
3/22/20 19:00,Highland,CA,Other,4 hours,"On March 22,2020 In San Bernardino/highland can between 7:30-11:00 pm I took video and images of a spacecraft with bright rainbow color",5/21/20
3/22/20 16:00,Pinole,CA,Oval,2-3 minutes,Saw 3 round/oval black objects floating horizontally over the I-80 in northern CA,6/25/20
3/22/20 09:00,Scarborough (Canada),ON,Other,10 seconds,Blurred pencil shaped object racing very very fast through the sky (not too high up) and disappeared into a beautiful blue sky.,5/21/20
3/22/20 06:00,Pismo Beach,CA,Light,5 minutes,"About 20 solid, bright lights moving at the same altitude, heading and speed. Spaced perfectly apart ((Starlink satellites))",5/15/20
3/22/20 06:00,East Cobb/Marietta,GA,Light,20 minutes,"March 27, 2020 Thirty + lights over Georgia no sound flying fas5 one behind the other Southward",4/9/20
3/22/20 03:23,Santa fe,NM,,,MADAR Node  78,5/7/20
3/22/20 03:16,Show Low,AZ,,,MADAR Node 74,5/7/20
3/22/20 02:00,Oxford,OH,Light,2-4 minutes,Gold light moving horizontally across the sky in the Ohio countryside.,5/7/20
3/22/20 00:00,Kenora (Canada),MB,Light,10 minutes,I saw in my peripheral vision a massive white light bouncing around in the sky.  ((NUFORC Note:  Venus??  PD)),5/21/20
3/22/20 00:00,Kenora (Canada),AB,Light,10 minutes,UFO CAUGHT ON VIDEO (WINNIPEG KENORA AREA),5/21/20
3/21/20 00:00,Louisville,,,20 mlnutes,It looked like satellites but no way it was one object after another going SW to E.   ((Starlink satellites)),5/15/20
3/21/20 23:30,Sackville (Canada),NB,Circle,1 hour,Bright Circular Object Observed for Over An Hour.  ((NUFORC Note:  Possibly Venus.  PD)),5/21/20
3/21/20 22:45,Langley (Canada),BC,Circle,5 seconds,"Walking the dog looked up in the sky and a pretty fair size white lit up circular object was flying at a high rate of speed downwards,",5/21/20
3/21/20 22:30,Emmaus,PA,Fireball,2 minutes,I was walking my dog at 10:30 as i arrived home i looked up and saw what appeared to be a fire ball moving across sky in my direction.,5/15/20
3/21/20 22:25,Union City,GA,Circle,2 minutes,I look to my west and see a extremely bright white light circle shape.  ((NUFORC Note:  Venus??  PD)),4/9/20
3/21/20 22:21,Crescent City,CA,Formation,3 seconds,Eight lights in V pattern traveling from east to west in seconds dissapearing over the ocean,5/21/20
3/21/20 22:13,Lleida,MS,Light,~45 minutes,Bright light that changed intensity and moved slowly.,6/25/20
3/21/20 22:00,Pickens,SC,Light,15 minutes,Seen them rising in the north heading east disappearing. One came every 30 seconds or so.  ((Starlink satellites)),5/15/20
3/21/20 22:00,Wilmington,DE,Light,1-2 minutes,Three lights in a horizontal line,5/15/20
3/21/20 22:00,Whitmore lake,MI,Light,15-20 minutes,I thought was a Satellite moving at a really fast speed was followed in a straight line by 10 to 20 others.  ((Starlink satellites)),5/15/20
3/21/20 22:00,Henderson,NV,Sphere,30 minutes,"Shape was a diamond, shape with rounded edges. Lights lined the outside of diamond. One of the  pictures looks like a sphere was in it.",4/9/20
3/21/20 22:00,Harrisburg,PA,Other,Ongoing,Dozens of odd shaped lights traveling at snail pace in the sky.  Some traveling in triangle formation and some alone.  One large craft,5/21/20
3/21/20 21:45,Ranchester,WY,Unknown,31,Was sitting still then startled to travel north when the star appearing object turned its star light off.,4/9/20
3/21/20 21:26,Kewaunee,WI,Light,21:26-21:52,String of unknown objects over lake Michigan/Kewaunee WI  ((Starlink satellites)),5/21/20
3/21/20 21:00,Boulder,CO,Light,15 minutes,Caught a strobe of bright orange light from a dim light then noticed 4-5 other dim lights moving left to right. ((Starlink satellites)),5/15/20
3/21/20 21:00,Safety Harbor,FL,Light,2 hours,Extremely bright white rectangle in the northern sky.  ((NUFORC Note:  Venus??  PD)),5/21/20
3/21/20 21:00,Astoria,NY,Light,5 minutes,"We thought its the moon behind clouds that is blue but it started changing colours purple, green, red , yellow and then bueagain. It wa",5/15/20
3/21/20 20:50,Roy,UT,Light,15 minutes,"Star-like lights all moving in a straight line, evenly spaced, at the same speed.  ((Starlink satellites))",5/15/20
3/21/20 20:48,Milford,ME,Light,4-5 seconds,My wife and I observed a light in the sky traveling in an easterly direction.sky was clear as I thought it was a star but it was moving,5/15/20
3/21/20 20:30,North Idaho Falls,ID,Formation,10+ minutes,Straight line of 20+ average brightness lights appearing on one side of the sky and disappearing on the other. ((Starlink satellites)),5/21/20
3/21/20 20:27,Montgomery,IL,Sphere,1 minute,"Witnessed, 9 silent amber illuminated spheres, traveling NW to SE.   ((Starlink satellites))",5/15/20
3/21/20 20:22,Idaho City,ID,Light,10,8 lights emerging from atmosphere traveling same speed and distance in a straight path over Idaho City.  ((Starlink satellites)),5/21/20
3/21/20 20:21,Cle Elum,WA,Circle,2-3 minutes,Round grey object flying over camp fire in the night sky,6/25/20
3/21/20 20:15,Mount Horeb,WI,Formation,15,24 objects in trail format moving west to east over south central Wisconsin at extremely high altitude.   ((Starlink satellites)),5/15/20
3/21/20 20:15,Fort Collins,CO,Light,30,at approximately 20:00 on 3/21/20 4-7 airborne objects traveling iSW.  ((Starlink satellites)),5/15/20
3/21/20 20:10,Baraboo,WI,Light,30 minutes,There was a long string of evenly spaced lights 35 total fling higher than airliners.  ((Starlink satellites)),5/15/20
3/21/20 20:10,Murfreesboro,TN,Light,15 minutes,"Observed 30+ lights traveling NW to SW at high rate of speed, not like airplanes,spaced perfectly apart, ((Starlink satellites))",5/21/20
3/21/20 20:00,Battleground,WA,Light,1:30-2 minutes,Appeared from west. Bright light floating with no sound. Headed east. I can see it hoavering wavering left to right. I watched it for a,5/21/20
3/21/20 20:00,Glen Ellyn,IL,Light,10 minutes,Several star like objects moving fast on the sky.   ((Starlink satellites)),5/15/20
3/21/20 19:50,Enderby (Canada),BC,Unknown,5 minutes,"Approx. At 7:50 pm on March 21, 2020, I noticed two yellow lights in the sky overlooking the valley facing north from Saltwell Road, En",5/15/20
3/21/20 19:45,LaVerne,CA,Light,3 minutes,At approximately 7:45 p.m. Saturday evening I saw two very different burnt orange colored lights traveling NE.,5/15/20
3/21/20 19:00,Mahe (Seychelles),,Light,90 minutes,"From what was observed there was initially 2 lights moving from south to north, then other sighting.  ((Starlink satellites))",5/15/20
3/21/20 18:30,Port Townsend,WA,Unknown,5 minutes,Hovering over Discovery Bay Port Townsend.  Bright light moved upward in the clear blue Sky and then disappeared. No dot in the sky whe,5/21/20
3/21/20 11:20,Phoenix,AZ,Triangle,3 minutes,See above,5/15/20
3/21/20 11:15,New Smyrna Beach,FL,Disk,10 minutes,Bright disc-shaped object that jukes around and then vanishes in blue skies.,5/21/20
